rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
6,951,118.0,2,56,9,46.0
6,54,92.0,1,80,5,82.0
4,334,97.0,2,5,61,18.0
6,292,109.0,2,36,152,58.0
6,951,97.0,1,64,14,44.0
2,574,85.0,2,41,27,37.0
6,292,95.0,2,40,5,17.0
3,289,94.0,1,67,24,70.0
6,242,95.0,1,88,16,63.0
4,782,83.0,2,10,10,56.0
2,557,82.0,1,100,8,82.0
6,327,101.0,2,17,23,35.0
3,571,89.0,1,80,5,83.0
6,752,102.0,1,86,36,79.0
6,806,115.0,2,12,69,24.0
3,195,94.0,2,20,15,52.0
2,884,107.0,0,100,47,57.0
6,951,119.0,0,90,188,80.0
2,940,113.0,1,100,17,62.0
2,474,108.0,1,94,18,92.0
2,782,84.0,2,30,33,52.0
3,234,85.0,1,67,96,41.0
3,234,75.0,0,81,123,41.0
4,752,97.0,2,30,27,52.0
6,195,105.0,2,42,209,79.0
6,806,85.0,0,73,91,54.0
6,1006,84.0,1,63,8,64.0
6,782,96.0,2,57,44,68.0
4,752,119.0,1,61,158,35.0
6,830,86.0,2,25,8,51.0
2,860,160.0,2,50,6,50.0
6,834,93.0,1,69,13,45.0
6,216,135.0,1,89,38,74.0
3,752,94.0,2,20,15,38.0
2,557,103.0,1,82,22,66.0
2,951,94.0,1,94,36,66.0
6,959,93.0,2,55,11,47.0
6,959,113.0,2,33,6,38.0
6,782,97.0,0,88,152,82.0
2,951,99.0,2,25,8,22.0
2,997,112.0,2,21,52,33.0
6,879,90.0,1,83,6,52.0
6,327,90.0,2,0,7,28.0
3,234,90.0,2,15,13,32.0
4,782,97.0,2,50,8,31.0
6,782,87.0,2,0,10,22.0
6,752,105.0,2,28,247,25.0
6,581,103.0,1,86,7,75.0
4,329,110.0,2,22,216,47.0
2,995,110.0,1,100,7,84.0
6,327,117.0,2,57,35,54.0
2,693,114.0,1,65,20,83.0
4,782,108.0,2,43,7,36.0
4,557,105.0,1,73,212,68.0
4,782,81.0,2,28,75,42.0
2,995,106.0,2,36,11,35.0
6,213,106.0,2,34,29,74.0
4,0,123.0,2,27,366,59.0
6,1080,91.0,1,88,8,69.0
4,2,121.0,1,78,9,58.0
6,341,120.0,2,56,55,57.0
2,141,91.0,1,100,33,89.0
4,279,96.0,0,86,334,84.0
4,292,118.0,2,59,173,49.0
3,30,114.0,1,77,22,88.0
2,951,97.0,1,79,19,55.0
6,1025,81.0,2,50,10,39.0
4,811,108.0,2,8,91,41.0
2,569,102.0,0,94,106,70.0
2,592,100.0,2,31,42,29.0
6,616,94.0,2,33,12,15.0
2,782,98.0,2,55,20,
3,641,103.0,1,77,22,72.0
2,954,86.0,2,50,12,38.0
6,995,142.0,2,51,101,60.0
2,716,130.0,1,83,6,70.0
4,752,87.0,2,13,15,51.0
2,1059,109.0,1,100,5,84.0
0,585,113.0,0,98,47,83.0
2,641,98.0,1,94,16,81.0
2,1025,90.0,1,88,25,44.0
2,951,94.0,1,80,5,75.0
6,951,110.0,1,94,16,71.0
2,782,105.0,1,100,6,78.0
2,951,104.0,1,94,17,72.0
6,246,103.0,2,9,11,48.0
2,951,95.0,1,65,37,33.0
2,713,110.0,0,98,53,92.0
6,215,97.0,2,23,13,30.0
2,951,84.0,2,29,7,
0,689,111.0,0,98,63,95.0
2,995,87.0,1,69,16,38.0
6,782,99.0,2,13,8,84.0
6,585,135.0,0,81,114,50.0
6,1009,107.0,0,76,168,73.0
6,752,91.0,0,74,174,63.0
4,951,141.0,0,80,109,58.0
3,940,100.0,0,92,60,67.0
6,782,86.0,2,0,9,42.0
6,203,96.0,2,49,123,55.0
4,334,112.0,0,81,285,75.0
3,206,89.0,2,0,45,24.0
3,247,94.0,2,0,17,14.0
2,951,102.0,0,89,45,71.0
2,923,127.0,2,50,6,74.0
4,940,96.0,0,92,170,72.0
4,884,93.0,1,70,30,63.0
6,752,103.0,2,35,88,90.0
6,752,100.0,2,33,91,66.0
6,752,113.0,0,87,207,87.0
6,752,98.0,2,17,12,39.0
6,68,96.0,0,96,48,74.0
4,279,81.0,2,5,74,62.0
6,160,91.0,1,92,25,70.0
6,292,108.0,2,49,99,46.0
3,334,89.0,2,10,31,26.0
4,31,75.0,2,57,7,57.0
3,334,127.0,0,86,50,76.0
3,320,125.0,2,26,47,23.0
3,334,91.0,2,11,44,16.0
4,334,143.0,2,56,329,75.0
4,301,154.0,0,75,263,61.0
3,279,142.0,0,94,67,86.0
4,1,75.0,1,100,5,75.0
4,1,75.0,1,80,5,75.0
6,940,84.0,0,78,79,84.0
6,752,84.0,2,44,9,44.0
0,152,92.0,1,62,13,60.0
0,671,92.0,1,71,14,81.0
2,752,87.0,1,86,7,63.0
6,951,106.0,2,20,10,84.0
6,70,83.0,2,20,5,31.0
6,752,83.0,2,0,18,26.0
3,39,85.0,0,79,147,70.0
6,944,93.0,0,98,45,66.0
2,860,80.0,1,60,5,57.0
6,995,98.0,2,55,75,43.0
6,1025,90.0,2,30,90,19.0
4,860,90.0,2,7,115,29.0
6,1006,125.0,2,32,19,60.0
0,551,86.0,1,72,36,80.0
6,0,96.0,2,25,16,47.0
4,327,96.0,2,8,48,32.0
6,752,102.0,2,9,11,42.0
2,884,102.0,1,100,13,68.0
0,752,98.0,2,50,6,63.0
2,884,86.0,1,100,7,71.0
6,995,98.0,2,50,6,44.0
2,884,75.0,1,70,10,63.0
6,995,99.0,2,18,129,38.0
2,959,114.0,2,52,25,18.0
6,1035,152.0,1,65,313,66.0
2,574,195.0,1,83,6,91.0
3,760,90.0,1,67,36,34.0
0,389,90.0,2,55,11,66.0
3,315,116.0,2,11,19,19.0
4,327,117.0,2,47,165,52.0
2,987,94.0,1,88,8,43.0
6,989,116.0,0,85,226,81.0
6,811,101.0,2,50,10,37.0
6,951,110.0,0,100,58,86.0
4,811,108.0,2,38,159,78.0
3,557,110.0,0,85,73,83.0
6,951,106.0,0,97,88,88.0
2,689,96.0,0,98,48,92.0
6,1023,95.0,2,27,15,35.0
6,995,93.0,0,78,55,58.0
6,860,91.0,2,26,108,65.0
2,940,89.0,2,43,7,71.0
6,474,97.0,1,94,16,74.0
6,72,112.0,1,65,17,80.0
4,585,114.0,2,28,18,76.0
6,579,87.0,2,37,30,24.0
4,1033,84.0,2,15,92,32.0
3,689,95.0,1,100,21,82.0
6,579,103.0,0,83,154,67.0
2,489,97.0,2,55,44,56.0
6,752,93.0,1,78,36,79.0
4,860,98.0,2,42,12,
6,845,98.0,2,43,7,50.0
4,987,114.0,2,53,17,79.0
3,811,100.0,1,92,13,42.0
4,752,119.0,2,38,148,41.0
6,782,96.0,0,87,54,89.0
6,465,97.0,1,77,26,61.0
6,860,82.0,2,0,19,20.0
2,752,93.0,2,17,6,54.0
6,951,95.0,1,71,201,72.0
2,261,120.0,2,50,6,23.0
6,292,118.0,2,32,25,46.0
6,279,90.0,2,48,21,70.0
0,843,85.0,2,0,5,47.0
6,951,95.0,1,70,10,66.0
0,411,79.0,1,67,27,73.0
2,279,108.0,1,67,12,57.0
6,951,89.0,0,93,88,70.0
2,0,87.0,2,13,8,19.0
6,292,97.0,2,26,138,60.0
2,951,82.0,2,33,9,8.0
4,752,108.0,2,36,84,70.0
2,641,94.0,1,82,11,48.0
2,931,110.0,2,50,10,57.0
6,782,101.0,2,31,26,40.0
6,579,114.0,0,76,86,87.0
6,103,121.0,2,54,56,85.0
6,1066,101.0,2,50,28,34.0
6,951,124.0,1,68,187,71.0
6,995,128.0,0,73,197,67.0
6,782,90.0,2,25,8,36.0
6,951,118.0,0,81,242,78.0
2,76,156.0,2,50,8,72.0
4,752,,2,26,113,40.0
6,940,87.0,0,92,118,72.0
4,489,78.0,0,78,107,57.0
6,97,148.0,0,80,44,93.0
6,752,,2,56,194,56.0
2,54,100.0,2,45,11,48.0
4,0,99.0,1,60,30,52.0
6,203,88.0,2,0,6,27.0
6,78,110.0,0,77,116,46.0
2,884,118.0,1,76,21,75.0
6,782,114.0,2,27,113,42.0
2,632,93.0,1,93,15,70.0
3,923,95.0,1,72,25,59.0
2,951,84.0,1,74,35,43.0
6,995,120.0,0,92,162,81.0
4,987,108.0,2,43,120,77.0
6,811,116.0,0,78,137,57.0
2,884,87.0,1,62,13,51.0
4,327,91.0,2,58,172,85.0
4,1064,92.0,2,22,169,52.0
4,0,93.0,2,13,118,44.0
4,279,107.0,2,29,112,62.0
6,782,108.0,2,29,14,52.0
3,951,77.0,2,57,7,83.0
6,292,106.0,2,22,159,55.0
2,951,105.0,0,73,56,72.0
6,802,121.0,2,48,182,47.0
2,995,139.0,1,80,20,64.0
0,23,94.0,2,57,109,44.0
6,1042,125.0,0,83,104,56.0
2,752,98.0,2,59,51,48.0
6,995,139.0,0,83,132,80.0
6,822,87.0,2,12,33,31.0
6,822,93.0,2,38,32,64.0
6,1025,93.0,2,39,18,44.0
0,465,155.0,1,91,33,78.0
6,1025,97.0,2,47,19,67.0
6,1025,111.0,1,71,7,27.0
2,945,105.0,1,75,20,71.0
2,431,84.0,1,80,25,62.0
2,923,87.0,2,57,7,68.0
2,626,117.0,1,93,15,85.0
6,579,109.0,0,82,49,81.0
6,585,114.0,0,92,131,93.0
6,203,118.0,0,82,130,77.0
2,782,102.0,2,44,9,
2,750,77.0,1,100,5,83.0
3,322,98.0,2,50,20,53.0
4,251,110.0,0,71,186,73.0
2,951,111.0,0,85,52,69.0
6,1025,98.0,2,32,28,38.0
6,474,111.0,1,65,124,42.0
6,752,96.0,2,24,181,36.0
2,465,114.0,0,100,53,93.0
6,782,88.0,0,96,154,76.0
6,951,87.0,0,88,65,89.0
3,391,100.0,0,89,224,87.0
6,203,98.0,2,31,45,52.0
3,483,102.0,2,53,19,78.0
6,247,104.0,2,38,39,63.0
2,585,104.0,1,92,38,76.0
6,951,96.0,2,16,19,26.0
6,489,87.0,0,80,49,69.0
4,987,111.0,2,50,8,69.0
2,923,72.0,1,86,7,59.0
6,951,84.0,0,77,99,76.0
6,782,93.0,1,60,15,46.0
3,292,127.0,1,67,24,67.0
3,186,90.0,1,88,25,81.0
0,31,88.0,0,89,105,75.0
3,366,94.0,2,20,30,33.0
0,419,70.0,2,17,6,30.0
3,317,83.0,2,6,18,21.0
2,129,91.0,1,71,7,58.0
0,419,72.0,2,33,6,37.0
2,103,160.0,2,50,6,19.0
2,447,100.0,1,89,19,88.0
6,450,95.0,1,67,12,55.0
2,951,91.0,1,85,20,88.0
2,406,94.0,1,94,18,80.0
6,1066,97.0,2,25,12,48.0
4,195,98.0,2,9,106,43.0
6,995,112.0,0,98,84,93.0
6,940,106.0,0,100,93,90.0
2,940,80.0,1,82,17,68.0
2,884,94.0,0,99,83,78.0
2,995,100.0,1,100,7,69.0
2,752,81.0,1,100,7,60.0
6,782,106.0,1,62,13,45.0
3,394,73.0,0,76,74,48.0
4,855,94.0,2,19,70,31.0
6,782,97.0,0,77,197,80.0
2,114,113.0,0,74,62,76.0
6,327,121.0,2,33,155,69.0
6,752,120.0,2,45,203,50.0
6,752,107.0,1,68,214,73.0
6,959,96.0,2,41,22,45.0
2,951,92.0,1,94,16,81.0
2,1052,91.0,1,86,7,72.0
4,951,92.0,1,73,122,61.0
3,39,92.0,0,91,126,72.0
4,1,76.0,1,83,6,72.0
4,814,94.0,2,38,8,75.0
3,862,92.0,2,44,32,52.0
2,940,91.0,1,100,6,94.0
2,940,78.0,0,77,66,49.0
2,951,88.0,1,100,5,53.0
4,334,101.0,2,22,151,51.0
3,228,88.0,2,35,43,67.0
3,234,96.0,2,23,31,34.0
4,247,97.0,2,37,169,47.0
3,320,93.0,2,40,50,81.0
2,0,135.0,2,11,9,18.0
6,822,93.0,0,80,69,45.0
2,360,90.0,1,97,35,81.0
6,5,111.0,1,72,18,88.0
6,814,85.0,2,30,33,39.0
2,1006,106.0,2,48,50,77.0
3,811,112.0,2,22,9,10.0
2,934,85.0,1,96,23,90.0
4,782,101.0,1,65,17,46.0
6,482,117.0,1,81,27,69.0
6,995,96.0,2,29,21,16.0
4,814,110.0,2,30,89,28.0
3,1020,103.0,1,100,6,94.0
4,995,111.0,2,15,34,66.0
6,782,113.0,2,58,36,36.0
6,292,101.0,2,33,9,50.0
6,845,94.0,2,53,123,67.0
6,730,85.0,1,88,32,87.0
3,951,89.0,1,83,23,82.0
2,561,87.0,1,60,5,
6,292,121.0,2,40,20,40.0
6,327,93.0,2,0,7,30.0
2,951,90.0,2,20,64,38.0
4,327,100.0,2,20,25,22.0
6,334,108.0,0,100,61,89.0
6,301,153.0,0,93,81,94.0
6,329,109.0,1,69,204,46.0
4,294,115.0,2,33,277,54.0
4,0,119.0,2,27,258,53.0
3,777,79.0,1,83,30,72.0
3,811,132.0,0,84,45,84.0
6,557,88.0,1,67,24,56.0
6,752,105.0,0,86,96,60.0
3,579,102.0,0,88,48,73.0
2,1025,85.0,1,67,12,54.0
0,110,83.0,2,43,7,61.0
6,830,2000.0,1,60,5,35.0
6,599,97.0,2,33,12,38.0
3,951,170.0,1,80,25,78.0
2,951,89.0,1,80,20,57.0
3,951,90.0,1,78,9,74.0
4,1006,129.0,0,84,124,78.0
6,995,127.0,1,70,107,69.0
6,527,67.0,1,77,13,76.0
3,973,103.0,1,85,13,66.0
6,1025,91.0,2,18,78,41.0
6,1025,97.0,2,37,156,58.0
6,822,90.0,2,48,31,44.0
6,1025,87.0,2,14,35,18.0
6,995,105.0,2,37,46,27.0
2,1066,77.0,2,55,11,33.0
3,845,89.0,2,30,10,35.0
2,884,80.0,1,90,10,69.0
6,782,95.0,0,86,179,87.0
6,951,108.0,0,77,112,73.0
6,782,112.0,2,51,115,43.0
2,951,123.0,1,89,9,
2,641,99.0,1,78,9,70.0
6,860,94.0,2,22,138,46.0
4,951,110.0,1,81,37,76.0
2,80,114.0,1,91,11,79.0
2,767,85.0,1,93,14,60.0
4,1006,89.0,1,67,6,81.0
6,782,103.0,1,100,30,90.0
4,860,106.0,2,43,14,60.0
2,884,97.0,1,68,38,74.0
2,884,82.0,1,81,36,58.0
3,835,110.0,0,93,57,78.0
2,752,86.0,1,60,5,55.0
0,933,113.0,1,100,7,81.0
0,686,132.0,1,100,13,85.0
6,752,116.0,2,20,114,51.0
4,77,93.0,2,47,15,86.0
3,782,101.0,1,60,20,68.0
6,782,84.0,2,8,12,31.0
0,421,88.0,1,81,16,75.0
6,279,139.0,1,69,16,75.0
3,317,92.0,2,19,124,32.0
6,752,98.0,2,19,26,54.0
3,683,85.0,1,93,15,53.0
2,944,80.0,1,74,19,54.0
6,752,93.0,2,26,19,30.0
6,752,79.0,1,62,13,52.0
2,579,110.0,0,93,54,59.0
6,959,88.0,1,80,5,34.0
6,557,95.0,1,64,25,48.0
0,843,96.0,2,57,7,61.0
6,951,104.0,1,67,166,55.0
2,712,82.0,1,100,7,70.0
3,23,98.0,1,71,142,77.0
6,474,94.0,1,74,23,73.0
4,160,114.0,2,40,155,41.0
6,1042,85.0,0,95,60,84.0
6,110,117.0,1,61,108,85.0
4,782,109.0,2,52,42,61.0
3,804,90.0,2,50,24,49.0
3,1042,88.0,2,24,17,26.0
6,752,83.0,2,53,83,46.0
3,203,109.0,1,85,26,84.0
0,39,74.0,1,82,17,79.0
6,951,97.0,2,41,51,70.0
4,944,97.0,0,87,99,83.0
0,419,77.0,2,25,20,48.0
6,598,84.0,2,38,8,48.0
2,951,112.0,2,39,36,46.0
2,465,84.0,1,67,12,70.0
3,750,102.0,1,89,9,54.0
3,782,96.0,2,20,5,47.0
6,1033,119.0,1,83,6,62.0
4,579,120.0,2,38,8,67.0
2,618,63.0,1,100,17,89.0
6,0,108.0,2,14,7,17.0
3,421,92.0,2,50,8,62.0
2,923,83.0,1,100,5,96.0
4,453,126.0,0,90,69,85.0
6,1064,94.0,2,45,33,55.0
2,752,80.0,2,27,11,38.0
6,995,91.0,2,35,31,27.0
4,811,96.0,2,14,35,21.0
6,995,121.0,2,50,74,66.0
6,806,96.0,2,43,7,69.0
2,576,104.0,1,100,17,82.0
0,368,75.0,0,91,82,85.0
3,288,103.0,0,95,44,87.0
2,557,115.0,2,55,31,61.0
3,752,101.0,2,50,8,73.0
4,951,120.0,0,96,313,86.0
1,585,112.0,2,38,8,44.0
2,97,96.0,1,100,7,86.0
2,951,84.0,2,41,27,49.0
6,961,81.0,2,36,11,22.0
0,23,68.0,2,36,11,49.0
0,419,77.0,1,62,74,62.0
2,465,113.0,1,79,14,71.0
2,884,87.0,2,58,19,63.0
4,279,126.0,2,25,16,73.0
6,127,100.0,2,29,41,47.0
2,455,100.0,1,92,13,78.0
2,940,84.0,1,60,10,65.0
6,167,112.0,2,57,14,72.0
0,652,91.0,2,0,5,41.0
6,203,114.0,1,68,79,69.0
2,86,92.0,1,78,9,79.0
2,951,131.0,1,86,21,77.0
4,951,120.0,2,23,162,38.0
2,884,98.0,1,100,6,83.0
4,951,120.0,2,48,152,59.0
4,951,98.0,2,57,7,62.0
6,1064,90.0,2,38,66,37.0
2,1025,88.0,2,46,13,68.0
6,1033,129.0,2,37,68,23.0
2,611,121.0,1,92,12,66.0
6,951,128.0,2,51,274,76.0
2,940,116.0,0,95,153,85.0
6,951,105.0,2,18,33,29.0
3,320,98.0,2,20,15,37.0
2,0,104.0,2,14,7,28.0
3,249,103.0,1,69,39,69.0
0,659,110.0,2,43,7,49.0
0,75,75.0,1,80,10,74.0
3,39,107.0,0,73,225,74.0
3,171,105.0,0,98,43,86.0
2,845,,2,0,5,89.0
2,951,87.0,1,63,8,86.0
6,951,108.0,2,27,143,54.0
4,1009,112.0,2,56,161,67.0
2,899,89.0,1,73,15,68.0
6,951,97.0,2,12,26,61.0
3,195,108.0,2,21,28,35.0
2,782,89.0,1,100,8,81.0
4,334,136.0,0,72,325,77.0
4,301,142.0,2,52,302,64.0
2,551,97.0,1,73,37,74.0
6,995,105.0,1,65,221,38.0
2,884,90.0,1,94,31,97.0
2,951,104.0,1,79,19,80.0
2,557,80.0,1,77,13,55.0
6,1025,117.0,2,28,43,52.0
2,1025,98.0,2,7,14,63.0
2,995,103.0,1,75,12,59.0
2,782,106.0,0,89,99,78.0
6,782,87.0,2,9,32,29.0
3,419,95.0,2,43,157,46.0
2,329,97.0,2,0,17,24.0
2,940,88.0,2,43,7,65.0
2,884,78.0,1,100,6,73.0
2,752,80.0,1,78,18,34.0
4,1033,83.0,2,3,62,24.0
2,951,144.0,1,72,43,64.0
2,538,90.0,0,96,46,75.0
2,951,86.0,1,80,5,100.0
6,1023,100.0,2,36,33,26.0
6,944,122.0,0,81,118,76.0
6,689,125.0,2,11,9,65.0
4,860,83.0,2,20,112,46.0
6,752,104.0,0,83,151,63.0
6,752,90.0,2,44,50,39.0
3,940,109.0,1,86,7,53.0
4,811,100.0,0,95,310,87.0
6,951,90.0,2,19,21,33.0
4,97,120.0,0,80,122,47.0
6,292,95.0,2,34,59,21.0
2,954,89.0,1,60,5,48.0
6,951,102.0,0,86,59,78.0
2,951,127.0,1,75,12,87.0
2,782,97.0,1,67,12,47.0
6,598,99.0,0,86,102,70.0
6,599,107.0,1,61,72,51.0
2,959,94.0,0,98,234,72.0
6,195,93.0,2,8,50,22.0
2,1025,,1,69,26,60.0
2,667,95.0,1,75,8,78.0
2,752,96.0,1,83,18,77.0
6,959,98.0,1,67,9,27.0
6,951,115.0,2,47,96,31.0
6,951,108.0,2,9,44,22.0
6,1023,132.0,0,91,215,77.0
6,1079,111.0,1,77,26,52.0
6,1025,86.0,1,67,15,51.0
4,474,89.0,0,98,117,86.0
6,1033,87.0,1,77,22,42.0
6,1064,95.0,2,20,10,26.0
2,1025,,2,11,9,25.0
2,995,101.0,1,67,54,37.0
2,486,111.0,1,73,11,
2,954,101.0,1,100,6,65.0
2,557,123.0,0,99,85,95.0
2,752,96.0,2,56,9,91.0
6,1025,85.0,0,76,80,43.0
6,752,98.0,2,22,27,54.0
6,752,95.0,2,55,112,30.0
3,286,96.0,1,92,12,82.0
1,562,102.0,1,65,20,51.0
2,727,88.0,1,89,18,58.0
2,794,92.0,2,50,8,48.0
2,940,82.0,2,38,8,65.0
2,884,,0,96,101,89.0
2,557,97.0,2,50,6,58.0
4,782,91.0,1,61,179,55.0
6,951,,0,79,314,48.0
6,951,98.0,0,83,92,82.0
6,1025,114.0,2,35,17,43.0
6,312,82.0,2,52,102,40.0
2,951,92.0,2,26,54,23.0
2,103,120.0,2,38,13,57.0
4,782,123.0,0,79,161,79.0
6,752,120.0,1,72,92,83.0
4,951,132.0,2,54,74,76.0
4,1006,119.0,2,9,79,59.0
6,585,131.0,2,55,33,76.0
3,951,95.0,2,45,49,41.0
3,1056,115.0,0,75,290,57.0
6,1064,101.0,2,19,16,25.0
6,279,99.0,1,64,11,73.0
2,465,79.0,1,100,20,83.0
1,474,130.0,1,67,15,82.0
2,940,112.0,1,86,7,85.0
3,860,108.0,1,67,6,33.0
6,782,90.0,0,73,78,72.0
6,752,118.0,0,82,100,94.0
2,160,141.0,1,100,11,91.0
4,538,92.0,0,86,43,63.0
6,951,130.0,0,88,318,87.0
6,860,119.0,0,98,289,88.0
6,782,82.0,2,43,7,60.0
6,752,89.0,2,7,110,40.0
3,752,100.0,2,41,102,40.0
2,884,70.0,1,94,18,78.0
3,752,111.0,1,88,16,67.0
6,951,119.0,0,72,255,71.0
2,644,109.0,1,83,23,81.0
4,940,91.0,1,94,16,73.0
6,561,92.0,2,40,5,24.0
2,884,118.0,1,100,6,
2,884,113.0,0,92,63,71.0
2,884,92.0,0,92,50,86.0
3,286,93.0,2,20,5,72.0
6,1025,95.0,1,73,67,48.0
2,884,81.0,2,45,11,41.0
2,884,99.0,1,100,19,83.0
2,1025,86.0,2,40,5,25.0
6,951,90.0,2,59,203,33.0
3,676,94.0,1,66,32,52.0
6,1025,95.0,1,60,25,56.0
6,290,129.0,2,34,38,64.0
2,300,155.0,2,33,6,44.0
6,0,118.0,2,47,203,64.0
4,995,105.0,2,22,141,63.0
3,430,95.0,0,82,121,77.0
4,951,107.0,2,8,12,63.0
4,951,130.0,2,47,146,73.0
3,951,113.0,2,56,101,49.0
2,1025,89.0,1,81,16,46.0
6,752,105.0,2,21,187,38.0
3,389,97.0,2,52,177,51.0
4,860,104.0,1,67,6,76.0
6,279,82.0,1,80,5,52.0
4,327,135.0,2,56,225,58.0
6,1019,114.0,0,80,70,74.0
3,28,97.0,0,77,167,63.0
4,1033,98.0,2,30,61,38.0
4,959,105.0,1,67,21,38.0
4,6,119.0,0,90,67,88.0
6,1064,91.0,2,11,133,33.0
2,557,113.0,0,86,56,89.0
3,31,102.0,1,77,13,66.0
6,506,90.0,2,46,28,61.0
4,752,90.0,1,62,42,46.0
2,884,95.0,2,58,12,78.0
2,752,112.0,0,82,77,68.0
6,857,101.0,2,32,31,51.0
2,419,75.0,2,40,5,45.0
4,407,93.0,0,95,101,86.0
2,511,81.0,0,89,44,52.0
2,557,106.0,1,100,8,87.0
2,884,90.0,0,84,95,56.0
2,557,112.0,0,82,101,85.0
6,782,100.0,2,35,97,44.0
6,951,98.0,2,20,5,92.0
2,845,97.0,2,33,21,62.0
6,493,109.0,1,88,26,75.0
6,752,83.0,2,38,136,41.0
2,557,118.0,2,53,40,84.0
0,419,105.0,1,100,6,87.0
3,859,101.0,2,53,38,71.0
4,68,95.0,2,42,12,40.0
4,1025,96.0,2,19,85,22.0
6,1033,95.0,0,91,278,74.0
2,444,52.0,0,100,51,89.0
2,261,81.0,1,94,17,42.0
6,1064,88.0,2,45,130,65.0
2,1030,47.0,1,100,6,85.0
6,1064,108.0,2,51,45,33.0
2,885,90.0,1,89,27,69.0
6,752,86.0,1,66,203,51.0
2,1025,92.0,1,71,24,49.0
2,822,81.0,2,57,14,57.0
6,435,111.0,1,63,8,63.0
2,668,95.0,1,86,7,72.0
6,995,100.0,2,22,93,15.0
2,557,118.0,0,85,52,81.0
6,1064,112.0,2,30,54,34.0
6,312,98.0,2,25,16,51.0
2,922,89.0,2,48,29,69.0
3,951,112.0,2,59,27,90.0
6,103,126.0,2,30,10,52.0
6,752,85.0,1,86,37,92.0
0,840,103.0,1,67,9,59.0
6,561,102.0,1,81,21,53.0
6,951,98.0,2,32,75,53.0
2,752,81.0,2,44,18,44.0
2,782,93.0,2,17,6,71.0
3,327,99.0,2,4,23,53.0
6,1035,106.0,2,45,163,57.0
6,279,112.0,2,50,6,69.0
2,884,70.0,1,75,16,40.0
2,606,87.0,2,36,14,16.0
6,752,113.0,2,25,153,47.0
2,998,95.0,1,70,30,65.0
4,835,104.0,2,29,17,43.0
2,103,124.0,1,82,34,89.0
6,782,91.0,2,50,52,30.0
3,557,141.0,2,54,26,30.0
2,557,129.0,1,89,9,87.0
2,1025,112.0,2,0,6,
2,951,116.0,0,89,64,53.0
6,557,105.0,1,73,108,61.0
6,884,82.0,1,77,30,82.0
4,1006,100.0,2,11,82,62.0
3,973,100.0,2,21,24,75.0
2,389,,1,68,50,78.0
2,447,93.0,1,100,7,65.0
6,601,110.0,1,64,11,48.0
4,995,,2,15,137,21.0
2,689,112.0,1,89,9,70.0
6,860,89.0,2,24,25,32.0
4,557,128.0,0,96,158,82.0
6,822,81.0,1,82,22,40.0
2,1020,95.0,1,83,6,42.0
4,465,90.0,2,32,19,50.0
2,1025,110.0,1,77,31,68.0
4,752,98.0,2,9,68,36.0
2,951,101.0,1,64,11,56.0
4,327,93.0,2,4,45,29.0
6,312,81.0,2,38,48,50.0
2,715,119.0,1,100,13,84.0
2,927,62.0,1,60,5,
6,327,97.0,1,80,5,33.0
2,334,93.0,2,18,33,22.0
2,590,90.0,1,93,15,84.0
6,1015,72.0,2,5,21,20.0
2,782,83.0,1,78,27,57.0
2,59,129.0,1,63,8,32.0
6,752,119.0,2,24,111,28.0
2,951,94.0,2,47,34,55.0
4,279,117.0,1,69,48,64.0
2,557,111.0,1,71,92,60.0
4,995,105.0,2,56,202,39.0
6,1064,121.0,2,54,119,45.0
2,860,,2,17,6,54.0
6,752,95.0,2,0,5,47.0
4,506,119.0,1,61,66,78.0
2,550,80.0,2,0,9,64.0
4,752,90.0,1,90,31,57.0
6,557,115.0,0,98,55,91.0
2,431,122.0,0,73,105,53.0
6,1033,112.0,0,85,218,83.0
6,1025,133.0,0,80,246,81.0
6,271,135.0,0,79,71,71.0
2,951,105.0,1,77,31,50.0
6,1033,85.0,1,88,8,62.0
4,951,122.0,2,55,169,62.0
6,1064,117.0,2,34,210,23.0
6,951,99.0,0,94,126,88.0
2,628,117.0,1,60,5,67.0
6,1064,84.0,2,17,12,72.0
0,946,109.0,0,96,46,94.0
2,884,81.0,1,95,20,60.0
3,237,90.0,2,53,83,44.0
6,327,99.0,2,0,6,35.0
6,1025,90.0,2,6,16,24.0
3,557,96.0,2,28,25,46.0
0,474,94.0,1,85,33,86.0
6,954,96.0,1,68,62,45.0
6,1025,93.0,2,29,176,41.0
2,1064,89.0,2,15,13,33.0
2,927,82.0,1,100,5,67.0
6,1033,87.0,2,8,12,18.0
2,884,110.0,1,100,12,61.0
6,951,120.0,1,68,237,72.0
2,598,94.0,1,87,23,56.0
6,557,124.0,0,97,64,77.0
4,301,152.0,0,94,335,94.0
4,292,165.0,0,87,360,90.0
2,1025,98.0,1,89,9,57.0
4,1045,,2,16,265,45.0
4,313,89.0,2,12,59,25.0
4,1066,105.0,2,16,134,73.0
4,1025,92.0,2,3,32,19.0
2,782,79.0,1,95,20,68.0
2,752,88.0,1,65,84,59.0
2,1010,100.0,1,78,9,84.0
3,557,82.0,1,93,28,78.0
6,877,104.0,1,70,20,46.0
2,1064,93.0,1,100,15,48.0
6,822,103.0,2,56,270,38.0
6,0,104.0,1,68,50,57.0
6,995,107.0,2,21,34,18.0
2,884,105.0,1,96,28,72.0
6,862,100.0,0,75,73,86.0
