rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
G,"Classics, Science Fiction & Fantasy",139,Certified Fresh,93,104,89
PG,"Mystery & Suspense, Science Fiction & Fantasy",114,Fresh,65,34,61
NR,"Art House & International, Comedy, Romance",116,Rotten,0,5,29
PG-13,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",158,Rotten,39,242,47
PG,"Documentary, Special Interest",87,Rotten,26,34,73
NR,"Art House & International, Comedy, Drama, Musical & Performing Arts",113,Rotten,44,16,82
PG-13,"Documentary, Musical & Performing Arts",89,Certified Fresh,99,125,82
PG,"Classics, Horror, Musical & Performing Arts, Science Fiction & Fantasy",84,Fresh,80,10,55
R,"Comedy, Drama",118,Certified Fresh,89,217,74
R,"Action & Adventure, Drama",83,Rotten,5,22,9
R,Comedy,93,Rotten,25,106,46
R,Drama,126,Certified Fresh,80,183,86
R,"Action & Adventure, Comedy",109,Certified Fresh,85,220,82
NR,"Documentary, Special Interest",79,Rotten,40,15,55
PG-13,"Drama, Mystery & Suspense",99,Rotten,22,9,37
NR,"Action & Adventure, Art House & International, Drama, Mystery & Suspense",117,Rotten,42,12,55
R,Drama,143,Certified Fresh,80,122,69
R,"Action & Adventure, Comedy",110,Certified Fresh,84,218,77
G,"Art House & International, Documentary, Drama",107,Certified Fresh,91,43,71
NR,Drama,110,Fresh,79,19,60
NR,Mystery & Suspense,80,Rotten,35,20,5
R,"Comedy, Drama, Musical & Performing Arts",113,Certified Fresh,86,99,87
NR,"Documentary, Special Interest",79,Rotten,50,10,40
R,"Action & Adventure, Drama, Mystery & Suspense",92,Rotten,52,21,30
NR,"Action & Adventure, Drama, Mystery & Suspense, Television",100,Fresh,80,20,67
R,"Horror, Mystery & Suspense",108,Rotten,10,61,26
R,Drama,134,Certified Fresh,78,174,85
PG-13,"Comedy, Romance",111,Rotten,40,151,57
PG-13,"Comedy, Drama",103,Rotten,32,84,50
R,"Horror, Science Fiction & Fantasy",108,Certified Fresh,86,227,85
NR,"Drama, Romance",82,Rotten,47,15,38
R,"Horror, Mystery & Suspense, Science Fiction & Fantasy",100,Fresh,71,194,67
R,"Comedy, Drama, Mystery & Suspense",93,Rotten,0,5,37
NR,"Art House & International, Comedy, Drama",91,Fresh,78,9,48
PG-13,Comedy,90,Rotten,46,13,37
R,"Comedy, Drama",91,Fresh,66,107,42
R,"Art House & International, Comedy, Drama, Romance",86,Certified Fresh,87,118,72
R,"Comedy, Drama, Mystery & Suspense",107,Rotten,59,54,54
PG-13,"Action & Adventure, Drama, Mystery & Suspense",108,Rotten,36,159,50
R,"Action & Adventure, Drama, Mystery & Suspense",109,Fresh,64,183,66
NR,Drama,90,Rotten,33,15,19
R,Drama,85,Fresh,76,17,29
R,Horror,92,Rotten,17,6,14
R,"Action & Adventure, Drama",116,Fresh,60,231,89
R,"Action & Adventure, Drama, Mystery & Suspense",126,Rotten,14,96,46
R,"Action & Adventure, Drama",103,Rotten,45,192,51
R,"Comedy, Romance",88,Rotten,5,22,15
R,"Horror, Mystery & Suspense",113,Rotten,51,158,56
NR,Comedy,83,Fresh,80,10,50
R,"Action & Adventure, Comedy",83,Rotten,44,162,40
R,Comedy,110,Fresh,67,9,67
R,Horror,103,Rotten,47,45,35
R,"Art House & International, Drama, Mystery & Suspense",100,Rotten,8,13,29
R,"Action & Adventure, Drama, Western",122,Certified Fresh,89,219,86
NR,"Art House & International, Drama, Musical & Performing Arts",97,Rotten,27,15,43
R,"Drama, Romance",115,Rotten,20,75,32
PG,"Art House & International, Drama, Mystery & Suspense",86,Rotten,56,9,23
NR,"Art House & International, Comedy, Drama, Romance",119,Rotten,45,31,55
PG-13,"Comedy, Drama",89,Rotten,40,20,41
NR,"Action & Adventure, Art House & International, Comedy, Drama, Mystery & Suspense",96,Fresh,94,17,63
PG-13,Mystery & Suspense,100,Rotten,27,117,43
R,Horror,122,Rotten,50,26,67
PG-13,"Comedy, Drama",87,Rotten,32,44,45
PG-13,"Drama, Romance",106,Fresh,79,39,44
NR,Mystery & Suspense,90,Rotten,40,5,67
PG-13,"Comedy, Drama",170,Fresh,100,13,93
R,"Drama, Romance",87,Certified Fresh,87,92,94
R,Drama,90,Rotten,40,5,65
PG,"Action & Adventure, Comedy, Kids & Family",84,Rotten,32,22,53
PG,"Action & Adventure, Comedy, Kids & Family",93,Rotten,0,6,28
PG,"Action & Adventure, Comedy, Kids & Family",99,Rotten,15,13,40
PG,"Classics, Drama",124,Fresh,94,31,86
NR,"Art House & International, Classics, Drama",97,Certified Fresh,100,58,94
PG-13,,91,Rotten,22,9,41
R,"Comedy, Mystery & Suspense, Romance",95,Rotten,38,136,43
R,Comedy,132,Certified Fresh,85,185,77
NR,Horror,84,Rotten,57,7,45
PG-13,Drama,128,Certified Fresh,80,189,85
NR,Musical & Performing Arts,89,Fresh,96,23,74
NR,"Drama, Mystery & Suspense",117,Rotten,37,30,42
R,"Drama, Science Fiction & Fantasy",85,Rotten,47,30,19
R,"Comedy, Drama, Mystery & Suspense",94,Rotten,41,81,36
R,Drama,95,Certified Fresh,97,203,67
PG-13,Mystery & Suspense,89,Rotten,54,154,36
PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",127,Rotten,16,86,48
R,"Action & Adventure, Comedy",96,Certified Fresh,93,40,69
NR,"Action & Adventure, Classics, Drama, Mystery & Suspense",105,Fresh,91,11,77
NR,"Art House & International, Drama, Special Interest",126,Fresh,75,28,63
NR,Drama,141,Fresh,90,20,42
NR,"Documentary, Special Interest",102,Fresh,100,27,89
PG-13,Drama,95,Rotten,29,14,45
R,Drama,113,Certified Fresh,96,140,86
PG-13,"Comedy, Drama, Romance",95,Certified Fresh,85,229,84
R,"Comedy, Drama",100,Certified Fresh,93,197,88
PG-13,Comedy,99,Rotten,45,175,65
PG-13,"Drama, Kids & Family",110,Rotten,17,6,70
NR,"Documentary, Special Interest",88,Fresh,97,36,87
NR,"Drama, Kids & Family",114,Fresh,89,37,66
R,Drama,92,Rotten,17,69,43
PG-13,Drama,115,Rotten,50,8,85
NR,"Documentary, Special Interest",139,Certified Fresh,99,68,75
NR,"Art House & International, Documentary, Drama, Special Interest",90,Certified Fresh,96,47,88
NR,"Drama, Kids & Family, Science Fiction & Fantasy",89,Fresh,63,8,42
R,"Action & Adventure, Drama, Special Interest",113,Rotten,32,34,36
PG-13,Drama,92,Rotten,45,62,43
R,"Comedy, Romance",95,Fresh,69,55,70
PG-13,Documentary,93,Fresh,100,17,97
R,"Drama, Mystery & Suspense",83,Fresh,94,31,40
NR,"Drama, Television",130,Fresh,82,17,90
NR,"Comedy, Romance",93,Fresh,68,22,53
NR,Drama,75,Fresh,86,29,54
PG-13,"Drama, Mystery & Suspense",89,Rotten,22,18,55
R,Comedy,99,Rotten,22,9,38
R,"Horror, Mystery & Suspense",112,Rotten,4,28,45
NR,"Action & Adventure, Mystery & Suspense, Special Interest",103,Rotten,40,5,26
NR,"Drama, Romance",85,Fresh,69,13,34
R,"Action & Adventure, Art House & International, Comedy, Mystery & Suspense",111,Fresh,94,17,80
PG-13,"Action & Adventure, Drama",100,Certified Fresh,96,135,81
NR,"Art House & International, Drama, Special Interest",96,Fresh,60,5,75
NR,Documentary,91,Certified Fresh,88,78,77
PG-13,"Action & Adventure, Art House & International, Mystery & Suspense",100,Fresh,97,30,82
NR,Comedy,76,Fresh,77,35,44
PG-13,"Drama, Mystery & Suspense",106,Rotten,24,112,38
NR,Action & Adventure,90,Rotten,7,15,27
NR,"Art House & International, Drama, Science Fiction & Fantasy",135,Certified Fresh,98,48,92
R,"Documentary, Special Interest, Faith & Spirituality",78,Fresh,64,36,72
NR,Documentary,94,Fresh,100,6,64
PG,"Drama, Romance",100,Fresh,87,15,81
R,"Drama, Mystery & Suspense",107,Rotten,5,122,44
R,Comedy,95,Rotten,11,19,35
R,Drama,111,Certified Fresh,75,213,54
PG-13,"Drama, Romance",104,Rotten,31,13,94
R,"Action & Adventure, Mystery & Suspense",124,Rotten,22,82,52
PG-13,Drama,121,Rotten,24,21,50
R,Drama,94,Rotten,11,9,42
PG,"Documentary, Drama, Special Interest",82,Fresh,92,12,82
NR,"Drama, Science Fiction & Fantasy",112,Rotten,0,6,95
R,Horror,92,Rotten,9,11,28
R,"Animation, Art House & International, Comedy",78,Certified Fresh,73,55,55
R,"Drama, Mystery & Suspense",112,Certified Fresh,93,151,78
R,Comedy,83,Rotten,22,23,61
NR,"Drama, Romance",103,Fresh,83,6,72
PG,"Classics, Comedy",100,Fresh,82,38,73
NR,"Documentary, Special Interest",85,Fresh,79,14,84
NR,"Comedy, Mystery & Suspense",88,Fresh,62,13,60
PG-13,"Action & Adventure, Art House & International, Comedy",101,Fresh,67,6,65
NR,"Cult Movies, Documentary, Special Interest, Television",62,Rotten,57,7,24
R,"Comedy, Drama",105,Rotten,41,44,31
NR,"Art House & International, Documentary, Special Interest",103,Rotten,56,9,77
NR,"Documentary, Drama",90,Fresh,83,12,73
PG-13,Drama,106,Rotten,34,29,76
NR,"Documentary, Special Interest",85,Fresh,88,16,80
NR,"Documentary, Special Interest",91,Rotten,40,15,45
R,Comedy,,Rotten,31,127,44
NR,"Comedy, Drama",87,Rotten,58,19,66
NR,"Documentary, Musical & Performing Arts",98,Certified Fresh,94,50,85
R,"Comedy, Drama",92,Rotten,33,6,48
PG-13,Drama,98,Certified Fresh,85,105,79
R,"Art House & International, Drama, Mystery & Suspense, Special Interest",124,Certified Fresh,90,178,57
PG-13,"Comedy, Drama, Romance",98,Rotten,30,10,61
PG-13,Comedy,87,Fresh,86,22,68
NR,Drama,99,Fresh,69,13,73
PG,Drama,95,Rotten,31,13,79
NR,Drama,92,Fresh,80,15,77
NR,"Comedy, Drama",122,Fresh,100,27,69
NR,"Drama, Musical & Performing Arts",120,Fresh,100,19,
NR,"Art House & International, Science Fiction & Fantasy",89,Rotten,45,11,48
PG-13,"Comedy, Drama",111,Certified Fresh,87,75,78
NR,"Comedy, Documentary, Drama, Special Interest",79,Fresh,80,10,70
R,Drama,92,Fresh,100,5,68
NR,Drama,95,Rotten,55,11,22
NC17,"Classics, Comedy, Drama",124,Fresh,92,13,81
R,"Comedy, Romance",91,Rotten,47,19,26
PG,"Animation, Art House & International, Comedy, Kids & Family, Mystery & Suspense",65,Certified Fresh,83,64,72
NR,"Comedy, Drama, Romance",92,Fresh,73,11,48
NR,Romance,92,Rotten,47,15,28
NR,Drama,119,Certified Fresh,89,55,76
NR,"Comedy, Drama",88,Certified Fresh,77,52,74
NR,"Art House & International, Drama, Mystery & Suspense",112,Fresh,100,6,66
PG,"Art House & International, Drama",100,Fresh,78,18,69
NR,Drama,90,Rotten,17,12,48
R,"Drama, Mystery & Suspense",102,Fresh,80,10,62
R,Mystery & Suspense,146,Rotten,42,202,41
R,"Drama, Mystery & Suspense",99,Certified Fresh,78,184,50
NR,"Drama, Horror",100,Fresh,92,38,60
R,Action & Adventure,106,Rotten,8,13,36
NR,"Classics, Comedy, Musical & Performing Arts",113,Rotten,57,7,50
NR,"Art House & International, Drama",102,Fresh,71,14,61
NR,Western,117,Rotten,50,8,44
PG,"Drama, Kids & Family",108,Rotten,50,82,92
PG,"Comedy, Drama",120,Rotten,35,147,73
PG,Drama,97,Fresh,60,78,71
R,"Art House & International, Comedy",141,Rotten,34,32,35
R,"Art House & International, Drama",100,Certified Fresh,93,215,77
PG-13,"Comedy, Drama",90,Rotten,40,5,23
NR,Comedy,97,Rotten,15,39,36
NR,"Drama, Horror",90,Certified Fresh,87,71,58
NR,"Documentary, Special Interest",101,Fresh,68,19,62
NR,"Art House & International, Drama, Romance",85,Fresh,64,33,48
R,"Drama, Romance",104,Fresh,88,26,76
NR,Drama,162,Fresh,80,5,71
NR,"Comedy, Romance, Gay & Lesbian",87,Rotten,53,17,40
NR,Comedy,,Fresh,67,43,72
R,Drama,87,Certified Fresh,91,265,66
PG-13,"Documentary, Special Interest",77,Rotten,25,8,44
NR,"Horror, Mystery & Suspense, Romance",104,Certified Fresh,96,130,75
R,Comedy,86,Rotten,16,56,26
R,Action & Adventure,97,Rotten,15,225,40
NR,Documentary,93,Fresh,100,18,56
PG,"Art House & International, Comedy, Drama",103,Fresh,71,7,60
R,Drama,98,Certified Fresh,76,94,73
PG-13,"Comedy, Romance",102,Rotten,24,102,35
NR,"Action & Adventure, Art House & International, Drama",111,Fresh,81,32,77
R,Comedy,86,Rotten,10,52,51
R,Comedy,87,Rotten,8,38,43
R,Mystery & Suspense,99,Certified Fresh,96,112,76
R,Drama,90,Fresh,72,145,55
R,"Horror, Mystery & Suspense",87,Fresh,60,10,35
NR,"Documentary, Special Interest",81,Fresh,78,32,69
NR,Drama,92,Rotten,53,45,46
R,Drama,95,Rotten,38,16,14
PG-13,"Comedy, Romance",105,Rotten,43,7,75
R,Drama,105,Certified Fresh,76,113,71
R,"Comedy, Documentary, Special Interest, Television, Sports & Fitness",93,Fresh,91,34,77
NR,"Animation, Drama, Kids & Family",120,Fresh,80,30,76
R,"Animation, Art House & International, Comedy",82,Rotten,44,50,46
PG-13,"Comedy, Drama, Romance",100,Rotten,4,55,52
R,"Art House & International, Drama",116,Rotten,48,92,48
R,"Comedy, Drama, Mystery & Suspense",105,Rotten,33,6,42
R,"Action & Adventure, Mystery & Suspense",100,Fresh,74,31,49
R,"Art House & International, Comedy, Drama",96,Rotten,22,54,40
NR,Drama,85,Rotten,33,9,33
NR,"Art House & International, Drama, Romance",102,Fresh,75,16,87
PG-13,"Art House & International, Comedy, Drama",116,Certified Fresh,90,112,87
G,"Documentary, Special Interest",78,Fresh,74,31,90
NR,"Documentary, Special Interest",98,Rotten,33,18,41
NR,Drama,93,Fresh,60,5,61
PG,Documentary,130,Fresh,81,32,58
PG-13,Comedy,88,Rotten,14,21,21
R,"Comedy, Western",116,Rotten,33,201,40
PG-13,"Comedy, Drama, Kids & Family, Science Fiction & Fantasy",108,Certified Fresh,86,257,81
PG,"Animation, Kids & Family",89,Fresh,87,23,65
PG-13,"Art House & International, Comedy",116,Fresh,63,19,62
R,"Action & Adventure, Drama",125,Certified Fresh,90,221,69
R,"Drama, Mystery & Suspense",121,Certified Fresh,87,193,65
PG-13,"Documentary, Mystery & Suspense",93,Fresh,76,17,67
R,"Art House & International, Drama",112,Fresh,67,36,67
NR,Drama,104,Rotten,43,21,32
R,Horror,90,Rotten,41,27,33
R,Horror,96,Fresh,74,35,68
R,Horror,93,Rotten,55,29,43
R,"Horror, Mystery & Suspense, Science Fiction & Fantasy",89,Rotten,32,31,32
NR,"Comedy, Drama, Romance",92,Rotten,0,6,23
R,"Art House & International, Drama",106,Fresh,73,55,56
R,"Action & Adventure, Mystery & Suspense",97,Fresh,63,136,52
R,"Comedy, Drama",95,Rotten,20,5,23
PG,Documentary,84,Certified Fresh,90,61,73
PG,"Action & Adventure, Comedy, Kids & Family, Television",101,Rotten,20,10,47
NR,Documentary,90,Fresh,87,38,55
R,"Action & Adventure, Art House & International",116,Certified Fresh,92,61,75
R,"Action & Adventure, Art House & International, Drama",104,Rotten,56,9,54
R,"Art House & International, Comedy, Special Interest",96,Fresh,88,8,63
R,Drama,106,Certified Fresh,89,132,64
R,"Comedy, Drama, Romance",98,Rotten,13,24,23
PG,Drama,91,Rotten,40,5,78
PG-13,Drama,126,Certified Fresh,92,169,48
PG-13,"Drama, Horror, Mystery & Suspense",90,Certified Fresh,95,364,83
R,"Art House & International, Classics, Comedy, Drama, Romance",117,Fresh,100,30,85
PG-13,"Art House & International, Drama, Mystery & Suspense, Romance",97,Certified Fresh,74,72,56
NR,"Action & Adventure, Mystery & Suspense",104,Rotten,15,20,18
NR,"Art House & International, Drama",92,Certified Fresh,88,41,61
PG-13,"Art House & International, Drama",123,Certified Fresh,99,172,92
R,"Comedy, Drama",106,Certified Fresh,90,221,68
R,Comedy,93,Fresh,67,12,59
R,Mystery & Suspense,116,Certified Fresh,85,236,73
NR,"Art House & International, Drama",118,Fresh,93,30,86
NR,"Art House & International, Drama",90,Fresh,75,16,64
R,"Drama, Mystery & Suspense",116,Rotten,51,47,31
NR,Documentary,79,Fresh,86,14,34
NR,"Documentary, Sports & Fitness",94,Fresh,94,16,56
R,"Comedy, Drama, Romance",111,Rotten,26,65,45
R,Comedy,97,Rotten,6,35,20
PG-13,"Art House & International, Drama",117,Fresh,85,27,84
NR,Drama,72,Fresh,87,15,80
R,Drama,135,Certified Fresh,90,496,79
NR,"Comedy, Drama",103,Certified Fresh,77,64,76
NR,Documentary,94,Fresh,87,15,75
R,Drama,93,Certified Fresh,77,44,41
PG-13,"Art House & International, Drama",95,Fresh,70,64,49
R,"Art House & International, Drama, Horror, Mystery & Suspense",114,Certified Fresh,85,60,83
NR,Drama,77,Rotten,34,32,22
PG-13,"Action & Adventure, Comedy",119,Rotten,49,212,66
NR,Mystery & Suspense,84,Rotten,8,13,33
PG-13,"Comedy, Drama",91,Rotten,0,57,47
NR,"Art House & International, Drama, Romance",83,Fresh,78,37,54
NR,Drama,125,Certified Fresh,94,82,74
NR,"Action & Adventure, Animation, Art House & International, Kids & Family",76,Certified Fresh,81,75,86
NR,"Documentary, Musical & Performing Arts",84,Fresh,100,11,82
PG,"Action & Adventure, Animation, Kids & Family",88,Rotten,44,18,47
NR,"Drama, Romance",111,Certified Fresh,84,159,77
NR,"Art House & International, Documentary, Drama, Special Interest",97,Fresh,70,23,64
R,"Art House & International, Drama, Romance",133,Certified Fresh,78,148,85
NR,Comedy,109,Fresh,86,7,95
R,Drama,91,Fresh,92,36,50
NR,"Drama, Mystery & Suspense",105,Rotten,38,8,72
NR,Drama,106,Rotten,10,10,90
R,"Comedy, Special Interest",94,Fresh,70,10,25
R,"Action & Adventure, Drama",114,Fresh,67,158,53
R,"Action & Adventure, Comedy, Drama",98,Rotten,47,165,48
NR,"Documentary, Musical & Performing Arts, Television",75,Fresh,79,24,59
R,Drama,115,Certified Fresh,91,92,79
PG,"Action & Adventure, Drama, Kids & Family",95,Rotten,17,12,54
NR,Documentary,95,Fresh,88,16,
NR,"Documentary, Special Interest",106,Fresh,100,5,82
NR,"Documentary, Drama, Special Interest",93,Fresh,75,12,81
NR,"Action & Adventure, Animation, Comedy",97,Rotten,20,5,75
NR,Drama,100,Fresh,84,25,84
R,"Art House & International, Comedy, Cult Movies, Drama, Mystery & Suspense",90,Rotten,33,58,39
NR,"Art House & International, Classics, Comedy, Musical & Performing Arts",90,Fresh,84,32,86
NR,"Classics, Drama, Special Interest, Romance",80,Fresh,92,12,75
NR,"Action & Adventure, Drama, Kids & Family, Science Fiction & Fantasy",109,Rotten,42,317,27
NR,Drama,135,Rotten,57,7,50
PG-13,Drama,85,Rotten,12,25,35
R,"Art House & International, Horror",98,Fresh,67,6,58
PG-13,"Drama, Horror, Mystery & Suspense",98,Rotten,16,112,31
R,Horror,99,Rotten,38,34,42
R,Horror,98,Rotten,35,20,28
PG,"Classics, Comedy, Horror, Science Fiction & Fantasy",83,Fresh,88,26,85
NR,Comedy,77,Fresh,63,8,64
NR,"Action & Adventure, Comedy, Horror",80,Rotten,27,11,50
NR,Horror,125,Fresh,73,33,39
PG-13,"Action & Adventure, Mystery & Suspense",105,Rotten,5,107,42
R,"Comedy, Romance",85,Fresh,73,11,92
NR,Drama,110,Fresh,83,6,71
NR,"Art House & International, Comedy, Drama",84,Fresh,93,15,77
NR,"Art House & International, Comedy, Drama",113,Fresh,87,38,80
PG-13,"Comedy, Drama, Romance",101,Certified Fresh,93,187,55
R,"Art House & International, Comedy, Drama",96,Fresh,68,57,47
R,Drama,96,Rotten,45,40,43
R,Drama,102,Rotten,14,21,15
NR,"Art House & International, Drama",119,Certified Fresh,99,70,84
R,"Comedy, Drama, Romance",113,Fresh,61,28,59
R,"Comedy, Romance",100,Fresh,69,96,65
R,"Comedy, Drama",124,Certified Fresh,85,203,74
NR,Drama,109,Fresh,60,5,41
R,"Comedy, Drama, Science Fiction & Fantasy",123,Fresh,69,154,81
R,"Action & Adventure, Mystery & Suspense",99,Rotten,53,17,48
R,Drama,93,Rotten,53,19,83
NR,"Drama, Science Fiction & Fantasy",105,Rotten,57,7,85
R,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",105,Rotten,34,188,50
NR,"Drama, Horror, Mystery & Suspense",82,Rotten,22,9,29
PG,"Drama, Mystery & Suspense, Romance",116,Fresh,80,25,63
R,Horror,95,Fresh,80,10,49
G,"Comedy, Kids & Family, Science Fiction & Fantasy",97,Fresh,82,22,63
R,"Action & Adventure, Mystery & Suspense",125,Rotten,48,44,52
NR,"Documentary, Musical & Performing Arts",105,Fresh,76,29,74
R,"Comedy, Science Fiction & Fantasy, Romance",85,Rotten,18,44,32
R,Comedy,86,Rotten,58,150,41
NR,"Art House & International, Comedy",88,Fresh,83,23,74
NR,Drama,104,Fresh,85,34,54
NR,"Art House & International, Drama",116,Fresh,100,14,89
PG-13,Comedy,93,Rotten,37,114,72
R,"Action & Adventure, Mystery & Suspense",,Fresh,100,5,68
PG-13,"Comedy, Romance",91,Rotten,6,17,36
PG-13,"Comedy, Romance",100,Rotten,9,35,14
PG-13,"Action & Adventure, Art House & International, Comedy",108,Rotten,29,7,36
PG,"Comedy, Drama, Romance",121,Fresh,81,32,60
R,"Comedy, Drama",92,Fresh,60,10,43
PG-13,Drama,91,Fresh,60,5,56
PG-13,Mystery & Suspense,94,Rotten,20,5,49
PG-13,"Action & Adventure, Comedy",86,Rotten,47,59,57
PG-13,Comedy,94,Rotten,32,25,72
R,"Action & Adventure, Drama",98,Rotten,14,7,25
R,Comedy,87,Rotten,52,58,28
NR,"Art House & International, Drama, Horror, Mystery & Suspense",91,Fresh,75,8,42
